PMID,Title,Authors,Journal,Year,DOI,PMC_ID,Free_PMC,PDF_Downloaded,PDF_Filename
39224737,Comparative Study Analysis of Epstein-Barr Virus Infection: Tissue Versus Blood Samples in Patients With Prostatic Adenocarcinoma and Its Correlation With Clinicopathological Parameters.,Mharrach Imane; Anouar Tadlaoui Kaoutar; Laraqui Abdelilah; Ennibi Khalid; Hamedoun Larbi; Ameur Ahmed; Alami Mohammed; El Ghazzaly Anouar; Ennaji Moulay Mustapha,Cureus,2024,10.7759/cureus.66048,PMC11367065,Yes,Yes,PMID_39224737.pdf
18264096,Multiple loci identified in a genome-wide association study of prostate cancer.,Thomas Gilles; Jacobs Kevin B; Yeager Meredith; Kraft Peter; Wacholder Sholom; Orr Nick; Yu Kai; Chatterjee Nilanjan; Welch Robert; Hutchinson Amy; Crenshaw Andrew; Cancel-Tassin Geraldine; Staats Brian J; Wang Zhaoming; Gonzalez-Bosquet Jesus; Fang Jun; Deng Xiang; Berndt Sonja I; Calle Eugenia E; Feigelson Heather Spencer; Thun Michael J; Rodriguez Carmen; Albanes Demetrius; Virtamo Jarmo; Weinstein Stephanie; Schumacher Fredrick R; Giovannucci Edward; Willett Walter C; Cussenot Olivier; Valeri Antoine; Andriole Gerald L; Crawford E David; Tucker Margaret; Gerhard Daniela S; Fraumeni Joseph F; Hoover Robert; Hayes Richard B; Hunter David J; Chanock Stephen J,Nature genetics,2008,10.1038/ng.91,,No,No,
27321151,Prognostic utility of (18)F-FDG PET-CT performed prior to and during primary radiotherapy for nasopharyngeal carcinoma: Index node is a useful prognostic imaging biomarker site.,Lin Peter; Min Myo; Lee Mark; Holloway Lois; Forstner Dion; Bray Victoria; Xuan Wei; Chicco Andrew; Fowler Allan,Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology,2016,10.1016/j.radonc.2016.05.021,,No,No,
39224020,Circulating nucleosomes as a potential cancer biomarker in dogs with splenic nodular lesions.,Meazzi Sara; Martini Valeria; Marconato Laura; Aralla Marina; Licenziato Luca; Olimpo Matteo; Roccabianca Paola; Sabattini Silvia; Ubiali Alessandra; Zaccone Riccardo; Aresu Luca,The veterinary quarterly,2024,10.1080/01652176.2024.2399648,PMC11373370,Yes,Yes,PMID_39224020.pdf
36718344,Impact of serum C-reactive protein level as a biomarker of cancer dissemination in canine lymphoid neoplasia.,Manachai Nawin; Umnuayyonvaree Duangchanok; Punyathi Panitnan; Rungsipipat Anudep; Rattanapinyopituk Kasem,Veterinary world,2022,10.14202/vetworld.2022.2810-2815,PMC9880848,Yes,Yes,PMID_36718344.pdf
26035700,Augmented expression of MYC and/or MYCN protein defines highly aggressive MYC-driven neuroblastoma: a Children's Oncology Group study.,Wang L L; Teshiba R; Ikegaki N; Tang X X; Naranjo A; London W B; Hogarty M D; Gastier-Foster J M; Look A T; Park J R; Maris J M; Cohn S L; Seeger R C; Asgharzadeh S; Shimada H,British journal of cancer,2015,10.1038/bjc.2015.188,PMC4647535,Yes,Yes,PMID_26035700.pdf
39638971,Tumor Suppressor miR-34a: Potential Biomarker of TACE Response in HCC.,Zavadil Jan; Juracek Jaroslav; Cechova Barbora; Rohan Tomas; Husty Jakub; Slaby Ondrej; Litschmannova Martina; Uher Michal; Goldberg S Nahum; Andrasina Tomas,Cardiovascular and interventional radiology,2025,10.1007/s00270-024-03908-5,,No,No,
38514751,Cross-sectional and longitudinal analyses of urinary extracellular vesicle mRNA markers in urothelial bladder cancer patients.,Murakami Taku; Minami Keita; Harabayashi Toru; Maruyama Satoru; Takada Norikata; Kashiwagi Akira; Miyata Haruka; Sato Yasuyuki; Matsumoto Ryuji; Kikuchi Hiroshi; Abe Takashige; Ito Yoichi M; Murai Sachiyo; Shinohara Nobuo; Harada Hiroshi; Osawa Takahiro,Scientific reports,2024,10.1038/s41598-024-55251-x,PMC10957914,Yes,Yes,PMID_38514751.pdf
29330728,Analysis of Plasma Tenascin-C in Post-HCV Cirrhosis: A Prospective Study.,Benbow Jennifer H; Elam April D; Bossi Krista L; Massengill Danae L; Brandon-Warner Elizabeth; Anderson William E; Culberson Catherine R; Russo Mark W; deLemos Andrew S; Schrum Laura W,Digestive diseases and sciences,2018,10.1007/s10620-017-4860-z,,No,No,
28476819,Customized Adjuvant Chemotherapy Based on Biomarker Examination May Improve Survival of Patients Completely Resected for Non-small-cell Lung Cancer.,Liu Dage; Nakashima Nariyasu; Nakano Jun; Tarumi Shintaro; Matsuura Natsumi; Nakano Takayuki; Nii Kazuhito; Tokunaga Yoshimasa; Go Tetsuhiko; Yokomise Hiroyasu,Anticancer research,2017,10.21873/anticanres.11591,,No,Yes,PMID_28476819.pdf
40257655,Utility of circulating human papillomavirus DNA as a biomarker for detection and prognosis of cervical cancer in Japanese patients.,Taguchi Tomoko; Yokoyama Minako; Fujita Toshitsugu; Tanba Satoka; Oikiri Hiroe; Osawa Yuki; Matsumura Yukiko; Shigeto Tatsuhiko; Yokoyama Yoshihito; Fujii Hodaka,International journal of clinical oncology,2025,10.1007/s10147-025-02762-w,,No,No,
35454041,Analysis of Septin 9 Gene Hypermethylation as Follow-Up Biomarker of Colorectal Cancer Patients after Curative Surgery.,Leon Arellano Miguel; García-Arranz Mariano; Guadalajara Héctor; Olivera-Salazar Rocío; Valdes-Sanchez Teresa; García-Olmo Damián,"Diagnostics (Basel, Switzerland)",2022,10.3390/diagnostics12040993,PMC9024426,Yes,Yes,PMID_35454041.pdf
12960187,Imaging proliferation in lung tumors with PET: 18F-FLT versus 18F-FDG.,Buck Andreas K; Halter Gisela; Schirrmeister Holger; Kotzerke Jörg; Wurziger Imke; Glatting Gerhard; Mattfeldt Torsten; Neumaier Bernd; Reske Sven N; Hetzel Martin,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",2003,,,No,No,
38730689,High Serum Levels of CCL20 Are Associated with Recurrence and Unfavorable Overall Survival in Advanced Melanoma Patients Receiving Immunotherapy.,Kött Julian; Hoehne Inka Lilott; Heidrich Isabel; Zimmermann Noah; Reese Kim-Lea; Zell Tim; Geidel Glenn; Rünger Alessandra; Schneider Stefan W; Pantel Klaus; Smit Daniel J; Gebhardt Christoffer,Cancers,2024,10.3390/cancers16091737,PMC11083498,Yes,Yes,PMID_38730689.pdf
39158803,Impact of a comprehensive geriatric assessment to manage elderly patients with locally advanced non-small-cell lung cancers: a multicenter prospective study.,Rondan Maria Arnal; Sánchez-Hernández Alfredo; Estellés David Lorente; Sánchez Jóse García; Aparisi Francisco de Asís Aparisi; López Jorge Soler; Benajes Raquel Ten; Sarrió Regina Gironés,Clinical & translational oncology : official publication of the Federation of Spanish Oncology Societies and of the National Cancer Institute of Mexico,2025,10.1007/s12094-024-03657-4,,No,No,
11234882,Overexpression of p53 in tumor-distant epithelia of head and neck cancer patients is associated with an increased incidence of second primary carcinoma.,Homann N; Nees M; Conradt C; Dietz A; Weidauer H; Maier H; Bosch F X,Clinical cancer research : an official journal of the American Association for Cancer Research,2001,,,No,No,
35004325,CDKN2A Deletion Leading to Hematogenous Metastasis of Human Gastric Carcinoma.,Qiao Juanli; Tian Yuan; Cheng Xiaojing; Liu Zhaojun; Zhou Jing; Gu Liankun; Zhang Baozhen; Zhang Lianhai; Ji Jiafu; Xing Rui; Deng Dajun,Frontiers in oncology,2021,10.3389/fonc.2021.801219,PMC8733704,Yes,Yes,PMID_35004325.pdf
32989915,Detection of circulating genetically abnormal cells in peripheral blood for early diagnosis of non-small cell lung cancer.,Liu Wei-Ran; Zhang Bin; Chen Chen; Li Yue; Ye Xin; Tang Dong-Jiang; Zhang Jun-Cheng; Ma Jing; Zhou Yan-Ling; Fan Xian-Jun; Yue Dong-Sheng; Li Chen-Guang; Zhang Hua; Ma Yu-Chen; Huo Yan-Song; Zhang Zhen-Fa; He Shu-Yu; Wang Chang-Li,Thoracic cancer,2020,10.1111/1759-7714.13654,PMC7606026,Yes,Yes,PMID_32989915.pdf
33122354,MiR-100 is a predictor of endocrine responsiveness and prognosis in patients with operable luminal breast cancer.,Petrelli Annalisa; Bellomo Sara Erika; Sarotto Ivana; Kubatzki Franziska; Sgandurra Paola; Maggiorotto Furio; Di Virgilio Maria Rosaria; Ponzone Riccardo; Geuna Elena; Galizia Danilo; Nuzzo Anna Maria; Medico Enzo; Miglio Umberto; Berrino Enrico; Venesio Tiziana; Ribisi Salvatore; Provero Paolo; Sapino Anna; Giordano Silvia; Montemurro Filippo,ESMO open,2020,10.1136/esmoopen-2020-000937,PMC7597498,Yes,Yes,PMID_33122354.pdf
32320103,A potential disease monitoring and prognostic biomarker in cervical cancer patients: The clinical application of circular RNA_0018289.,He Jing; Lv Xin; Zeng Zhen,Journal of clinical laboratory analysis,2020,10.1002/jcla.23340,PMC7439420,Yes,Yes,PMID_32320103.pdf
24220911,The detection of hepatocellular carcinoma using a prospectively developed and validated model based on serological biomarkers.,Johnson Philip J; Pirrie Sarah J; Cox Trevor F; Berhane Sarah; Teng Mabel; Palmer Daniel; Morse Janet; Hull Diana; Patman Gillian; Kagebayashi Chiaki; Hussain Syed; Graham Janine; Reeves Helen; Satomura Shinji,"Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology",2014,10.1158/1055-9965.EPI-13-0870,,No,No,
36847256,Circulating Tumor DNA as a Prognostic Factor in Patients With Resectable Hepatic Metastases of Uveal Melanoma.,Mariani Pascale; Bidard François-Clément; Rampanou Aurore; Houy Alexandre; Servois Vincent; Ramtohul Toulsie; Pierron Gaelle; Chevrier Marion; Renouf Benjamin; Lantz Olivier; Gardrat Sophie; Vincent-Salomon Anne; Roman-Roman Sergio; Rodrigues Manuel; Piperno-Neumann Sophie; Cassoux Nathalie; Stern Marc-Henri; Renault Shufang,Annals of surgery,2023,10.1097/SLA.0000000000005822,PMC10481917,Yes,Yes,PMID_36847256.pdf
40569116,Serum gp100 as an Independent Prognostic Biomarker in Early-Stage Uveal Melanoma.,Bande Manuel F; Piñeiro Carmen; Lago-Baameiro Nerea; Silva-Rodríguez Paula; Pardo María; Blanco-Teijeiro María José,Investigative ophthalmology & visual science,2025,10.1167/iovs.66.6.80,PMC12205563,Yes,Yes,PMID_40569116.pdf
28845081,Soluble CD14 as a Diagnostic and Prognostic Biomarker in Hematological Patients with Febrile Neutropenia.,Korpelainen Sini; Intke Carina; Hämäläinen Sari; Jantunen Esa; Juutilainen Auni; Pulkki Kari,Disease markers,2017,10.1155/2017/9805609,PMC5563432,Yes,Yes,PMID_28845081.pdf
22530010,Performance of survivin mRNA as a biomarker for bladder cancer in the prospective study UroScreen.,Johnen Georg; Gawrych Katarzyna; Bontrup Heike; Pesch Beate; Taeger Dirk; Banek Séverine; Kluckert Matthias; Wellhäußer Harald; Eberle Friedhelm; Nasterlack Michael; Leng Gabriele; Stenzl Arnulf; Brüning Thomas; UroScreen Study Group,PloS one,2012,10.1371/journal.pone.0035363,PMC3328337,Yes,Yes,PMID_22530010.pdf
40643471,Application of N-NOSE for Evaluating the Response to Neoadjuvant Chemotherapy in Breast Cancer Patients.,Tokumaru Yoshihisa; Niwa Yoshimi; Mori Ryutaro; Okawa Mai; Nakakami Akira; Sato Yuta; Hatakeyama Hideyuki; Hirotsu Takaaki; di Luccio Eric; Matsuhashi Nobuhisa; Futamura Manabu,Cells,2025,10.3390/cells14130950,PMC12248712,Yes,Yes,PMID_40643471.pdf
39838089,Serial assessment of coronary artery inflammation using cardiac CT in anthracycline chemotherapy for breast cancer.,Kidoh Masafumi; Oda Seitaro; Sueta Daisuke; Egashira Koichi; Hayashi Hidetaka; Nakaura Takeshi; Nagayama Yasunori; Yamamoto Yutaka; Tsujita Kenichi; Hirai Toshinori,European radiology,2025,10.1007/s00330-025-11347-0,,No,No,
40596289,Diagnostic accuracy of urinary PENK methylation test for urothelial and other cancers: A prospective study.,Lee Sangmin; Lim Bumjin; Suh Jungyo; Hong Bumsik; Jeong In Gab,Scientific reports,2025,10.1038/s41598-025-07173-5,PMC12217785,Yes,Yes,PMID_40596289.pdf
25704501,"Circulating tumor cells as a longitudinal biomarker in patients with advanced chemorefractory, RAS-BRAF wild-type colorectal cancer receiving cetuximab or panitumumab.",Musella Valeria; Pietrantonio Filippo; Di Buduo Eleonora; Iacovelli Roberto; Martinetti Antonia; Sottotetti Elisa; Bossi Ilaria; Maggi Claudia; Di Bartolomeo Maria; de Braud Filippo; Daidone Maria Grazia; Cappelletti Vera,International journal of cancer,2015,10.1002/ijc.29493,,No,No,
41077138,Circulating tumor DNA level is associated with time to clinical recurrence in Merkel cell carcinoma: Implications for patient management.,Akaike Tomoko; Thakuria Manisha; Silk Ann W; Hippe Daniel S; Ch'en Peter Y; Park Song Youn; Urman Nicole M; Chiu Meliea W; Kim Hannah; Kim Emily Y; Hall Evan T; Bhatia Shailender; Reddy Sunil; Krainock Michael; Aleshin Alexey; Choi Jacob S; Tsai Kenneth Y; Yom Sue S; Yu Siegrid S; Choi Jaehyuk; Chandra Sunandana; Nghiem Paul T; Zaba Lisa C,Journal of the American Academy of Dermatology,2026,10.1016/j.jaad.2025.10.032,PMC12596136,Yes,Yes,PMID_41077138.pdf
22617301,Serum interleukin-6 as a prognostic biomarker in patients with metastatic melanoma.,Hoejberg Lise; Bastholt Lars; Johansen Julia S; Christensen Ib Jarle; Gehl Julie; Schmidt Henrik,Melanoma research,2012,10.1097/CMR.0b013e3283550aa5,,No,No,
36588611,Serum Free Light Chain Assay as a Prognostic Marker in Patients with Aggressive B-Cell Non-Hodgkin's Lymphoma: Impact on Survival Outcome.,Anoop T M; Narayanan Geetha; Chacko Steffi; Krishna K M Jagathnath; Nair Sreejith G,South Asian journal of cancer,2022,10.1055/s-0042-1743426,PMC9803539,Yes,Yes,PMID_36588611.pdf
29859759,Soluble Programmed Cell Death Ligand 1 as a Novel Biomarker for Nivolumab Therapy for Non-Small-cell Lung Cancer.,Okuma Yusuke; Wakui Hiroshi; Utsumi Hirofumi; Sagawa Yukiko; Hosomi Yukio; Kuwano Kazuyoshi; Homma Sadamu,Clinical lung cancer,2018,10.1016/j.cllc.2018.04.014,,No,No,
32190309,S100B as a biomarker for brain metastases in patients with non-small cell lung cancer.,Kondrup Maria; Nygaard Anneli Dowler; Madsen Jonna Skov; Bechmann Troels,Biomedical reports,2020,10.3892/br.2020.1277,PMC7054701,Yes,Yes,PMID_32190309.pdf
29849825,Novel Biomarker Candidates for Febrile Neutropenia in Hematological Patients Using Nontargeted Metabolomics.,Lappalainen Marika; Jokkala Jenna; Juutilainen Auni; Hämäläinen Sari; Koivula Irma; Jantunen Esa; Hanhineva Kati; Pulkki Kari,Disease markers,2018,10.1155/2018/6964529,PMC5925027,Yes,Yes,PMID_29849825.pdf
38360040,Machine learning analysis of pathological images to predict 1-year progression-free survival of immunotherapy in patients with small-cell lung cancer.,Shibaki Ryota; Fujimoto Daichi; Nozawa Tsukasa; Sano Akira; Kitamura Yuka; Fukuoka Junya; Sato Yuki; Kijima Takashi; Matsumoto Hirotaka; Yokoyama Toshihide; Miura Satoru; Hata Akito; Tamiya Motohiro; Taniguchi Yoshihiko; Sugisaka Jun; Furuya Naoki; Tanaka Hisashi; Yamamoto Nobuyuki; Koh Yasuhiro; Akamatsu Hiroaki,Journal for immunotherapy of cancer,2024,10.1136/jitc-2023-007987,PMC10875545,Yes,Yes,PMID_38360040.pdf
22824243,Tobacco smoke biomarkers and cancer risk among male smokers in the Shanghai cohort study.,Hecht Stephen S; Murphy Sharon E; Stepanov Irina; Nelson Heather H; Yuan Jian-Min,Cancer letters,2013,10.1016/j.canlet.2012.07.016,PMC3648613,Yes,Yes,PMID_22824243.pdf
23645556,Notch3 overexpression associates with poor prognosis in human non-small-cell lung cancer.,Ye Yuan-zi; Zhang Zhi-hong; Fan Xiao-yun; Xu Xiao-lan; Chen Mei-li; Chang Bo-wen; Zhang Yan-bei,"Medical oncology (Northwood, London, England)",2013,10.1007/s12032-013-0595-7,,No,No,
33867440,Is serum endocan a sensitive biomarker for early recurrence of hepatocellular carcinoma after radiofrequency ablation?,Omar Seham A; Attia Nahla M; Sheir Mohamed I; Amer Ayman S; El Shabrawy Mohamed M; Hasan Basma B,European journal of gastroenterology & hepatology,2021,10.1097/MEG.0000000000002074,,No,No,
34469022,Chemoradiotherapy-induced increase in Th17 cell frequency in cervical cancer patients is associated with therapy resistance and early relapse.,Theobald Laura; Stroeder Russalina; Melchior Patrick; Iordache Ioan Iulian; Tänzer Tanja; Port Meike; Glombitza Birgit; Marx Stefanie; Schub David; Herr Christian; Hart Martin; Ludwig Nicole; Meese Eckart; Kim Yoo-Jin; Bohle Rainer Maria; Smola Sigrun; Rübe Christian; Solomayer Erich Franz; Walch-Rückheim Barbara,Molecular oncology,2021,10.1002/1878-0261.13095,PMC8637579,Yes,Yes,PMID_34469022.pdf
23161620,Biomarkers of inflammation are associated with colorectal cancer risk in women but are not suitable as early detection markers.,Toriola Adetunji T; Cheng Ting-Yuan D; Neuhouser Marian L; Wener Mark H; Zheng Yingye; Brown Elissa; Miller Joshua W; Song Xiaoling; Beresford Shirley A A; Gunter Marc J; Caudill Marie A; Ulrich Cornelia M,International journal of cancer,2013,10.1002/ijc.27942,PMC3609926,Yes,Yes,PMID_23161620.pdf
38383240,"Blood-based liquid biopsy: A promising noninvasive test in diagnosis, surveillance, and prognosis of patients with upper tract urothelial carcinoma.",Ghoreifi Alireza; Shishido Stephanie N; Sayeed Salmaan; Courcoubetis George; Huang Amy; Schuckman Anne; Aron Monish; Desai Mihir; Daneshmand Siamak; Gill Inderbir S; Kuhn Peter; Djaladat Hooman; Mason Jeremy,Urologic oncology,2024,10.1016/j.urolonc.2024.02.001,,No,No,
19240654,BCL-2 expression is prognostic for improved survival in non-small cell lung cancer.,Renouf Daniel J; Wood-Baker Richard; Ionescu Diana N; Leung Samuel; Masoudi Hamid; Gilks Cyril B; Laskin Janessa,Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer,2009,10.1097/JTO.0b013e318199e03a,,No,No,
32255536,Extracellular vesicular microRNAs as potential biomarker for early detection of doxorubicin-induced cardiotoxicity.,Beaumier Amelie; Robinson Sally R; Robinson Nicholas; Lopez Katherine E; Meola Dawn M; Barber Lisa G; Bulmer Barret J; Calvalido Jerome; Rush John E; Yeri Ashish; Das Saumya; Yang Vicky K,Journal of veterinary internal medicine,2020,10.1111/jvim.15762,PMC7255649,Yes,Yes,PMID_32255536.pdf
29712897,Optical detection of field cancerization in the buccal mucosa of patients with esophageal cancer.,Bugter Oisín; Spaander Manon C W; Bruno Marco J; Baatenburg de Jong Robert J; Amelink Arjen; Robinson Dominic J,Clinical and translational gastroenterology,2018,10.1038/s41424-018-0023-6,PMC5928160,Yes,Yes,PMID_29712897.pdf
21694469,Correlation of D dimer and factor VIII levels with histopathology in patients with breast carcinoma.,Khangarot Shyamveer Singh; Gupta Nikhil; Goswami Binita; Hadke Niladhar Shankarrao; Lal Pawanindra; Gupta Naresh; Khurana Nita,Cancer biomarkers : section A of Disease markers,2010,10.3233/CBM-2010-0196,,No,No,
30478507,Development of a Non-invasive Assessment of Hypoxia and Neovascularization with Magnetic Resonance Imaging in Benign and Malignant Breast Tumors: Initial Results.,Stadlbauer Andreas; Zimmermann Max; Bennani-Baiti Barbara; Helbich Thomas H; Baltzer Pascal; Clauser Paola; Kapetas Panagiotis; Bago-Horvath Zsuzsanna; Pinker Katja,Molecular imaging and biology,2019,10.1007/s11307-018-1298-4,PMC7480075,Yes,Yes,PMID_30478507.pdf
21953299,Identification of osteopontin as a novel marker for early hepatocellular carcinoma.,Shang Sufen; Plymoth Amelie; Ge Shaokui; Feng Ziding; Rosen Hugo R; Sangrajrang Suleeporn; Hainaut Pierre; Marrero Jorge A; Beretta Laura,"Hepatology (Baltimore, Md.)",2012,10.1002/hep.24703,PMC3914762,Yes,Yes,PMID_21953299.pdf
